2015	8	28	1	Caterpillar	22
2015	8	28	4	ConocoPhillips	20
2015	8	28	4	Nordstrom	28
2015	8	28	12	Ford_Motor_Company	115
2015	8	28	18	News_Corporation	41
2015	8	29	11	Cisco_Systems	50
2015	8	29	12	Amazon.com	232
2015	8	29	12	Morgan_Stanley	29
2015	8	29	12	Pfizer	26
2015	8	30	1	Amazon.com	173
2015	8	30	1	Netflix	233
2015	8	30	15	Amazon.com	264
2015	8	30	16	Akamai_Technologies	54
2015	8	30	16	United_Technologies_Corporation	21
2015	8	31	10	Hasbro	43
2015	8	31	10	Netflix	225
2015	8	31	10	Red_Hat	35
2015	8	31	17	Caterpillar	37
2015	8	31	20	Automatic_Data_Processing	28
2015	8	31	20	Citrix_Systems	34
2015	9	1	1	Hasbro	47
2015	9	1	10	Caterpillar	40
2015	9	1	11	Citrix_Systems	35
2015	9	1	14	Alexion_Pharmaceuticals	21
2015	9	1	14	BlackRock	63
2015	9	1	23	Akamai_Technologies	57
2015	9	1	23	Oracle_Corporation	104
2015	9	2	7	MetLife	23
2015	9	2	7	NetApp	26
2015	9	2	14	Apple_Inc.	491
2015	9	2	14	Expedia,_Inc.	23
2015	9	2	15	TripAdvisor	33
2015	9	2	17	TripAdvisor	33
2015	9	2	21	Akamai_Technologies	95
2015	9	2	21	Automatic_Data_Processing	44
2015	9	2	21	Comcast_Corporation	25
2015	9	2	21	ConocoPhillips	22
2015	9	2	21	MetLife	21
2015	9	2	21	Micron_Technology	26
2015	9	3	6	BlackRock	33
2015	9	3	13	Red_Hat	29
2015	9	3	14	Automatic_Data_Processing	43
2015	9	3	14	Keurig_Green_Mountain	21
2015	9	3	22	Target_Corporation	161
2015	9	3	22	U.S._Bancorp	29
2015	9	4	1	Amazon.com	230
2015	9	4	17	Urban_Outfitters	21
2015	9	4	22	Citigroup	33
2015	9	5	2	Nike,_Inc.	65
2015	9	5	2	Whole_Foods_Market	27
2015	9	5	2	Yum!_Brands	23
2015	9	5	22	Akamai_Technologies	47
2015	9	5	22	BlackRock	24
2015	9	6	15	TripAdvisor	22
2015	9	7	1	Citigroup	24
2015	9	7	1	Oracle_Corporation	61
2015	9	7	6	Amazon.com	295
2015	9	7	6	American_Airlines_Group	23
2015	9	7	6	Intel_Corporation	20
2015	9	7	6	Mattel	24
2015	9	7	6	NetApp	32
2015	9	7	17	Netflix	402
2015	9	7	17	Nike,_Inc.	124
2015	9	7	18	BlackRock	47
2015	9	7	18	Hasbro	66
2015	9	7	22	Nike,_Inc.	119
2015	9	8	3	Akamai_Technologies	59
2015	9	8	3	Red_Hat	21
2015	9	8	3	Whole_Foods_Market	31
2015	9	8	23	Comcast_Corporation	131
2015	9	8	23	United_Technologies_Corporation	26
2015	9	9	0	Apple_Inc.	276
2015	9	9	0	Whole_Foods_Market	30
2015	9	9	12	News_Corporation	36
2015	9	9	12	Nike,_Inc.	152
2015	9	9	12	Pfizer	90
2015	9	9	14	Red_Hat	60
2015	9	9	14	United_Technologies_Corporation	48
2015	9	9	20	Mattel	20
2015	9	10	7	News_Corporation	69
2015	9	10	7	Nike,_Inc.	135
2015	9	10	16	Applied_Materials	26
2015	9	10	20	Urban_Outfitters	31
2015	9	10	21	American_Airlines_Group	20
2015	9	10	21	Cisco_Systems	104
2015	9	10	21	Fiserv	25
2015	9	10	21	Micron_Technology	26
2015	9	10	21	Pfizer	62
2015	9	11	4	Akamai_Technologies	67
2015	9	11	4	Citrix_Systems	21
2015	9	11	4	Whole_Foods_Market	22
2015	9	11	8	Red_Hat	20
2015	9	11	13	U.S._Bancorp	33
2015	9	12	5	Amazon.com	231
2015	9	12	5	Yum!_Brands	25
2015	9	12	11	Cisco_Systems	41
2015	9	12	16	Autodesk	32
2015	9	12	18	Akamai_Technologies	52
2015	9	12	18	Autodesk	49
2015	9	13	5	Netflix	251
2015	9	13	15	TripAdvisor	25
2015	9	13	20	Caterpillar	40
2015	9	14	17	Cisco_Systems	92
2015	9	14	17	TripAdvisor	33
